1057	139.67	165.4	337	143.48	217	105.822
904	143.48	185.8	390	121.77	172.2	105.012
1014	136.02	251	2419	112.51	185.8	-24.3556
938	143.48	158.6	506	136.02	179	104.329
1264	128.67	172.2	1070	139.67	151.8	15.6354
1281	164.62	158.6	631	147.18	172.2	-212.071
1425	147.18	179	755	154.5	151.8	-34.4875
1583	125.21	210.2	1205	143.48	237.4	-19.8523
878	143.48	172.2	450	121.77	185.8	104.913
1297	118.52	158.6	592	128.67	145	-88.7663
2251	125.21	210.2	975	112.51	151.8	-163.201
962	128.67	165.4	580	150.81	179	105.13
439	121.77	151.8	466	132.26	165.4	106.417
2277	150.81	210.2	1868	136.02	237.4	-123.509
1144	121.77	151.8	460	132.26	138.2	-52.0272
943	136.02	179	316	147.18	210.2	106.763
485	121.77	165.4	453	147.18	217	107.362
818	121.77	172.2	811	139.67	179	78.5177
1144	136.02	185.8	517	128.67	165.4	105.472
863	132.26	172.2	691	157.95	185.8	105.104
411	136.02	158.6	449	147.18	185.8	104.322
933	132.26	185.8	796	147.18	158.6	106.394
740	154.5	172.2	569	132.26	145	70.7738
999	164.62	158.6	529	147.18	185.8	32.0395
654	150.81	158.6	612	128.67	179	107.855
969	125.21	172.2	529	147.18	172.2	102.667
2694	112.51	185.8	658	161.37	165.4	-226.142
963	132.26	165.4	229	139.67	172.2	106.582
723	143.48	185.8	472	121.77	172.2	104.244
970	132.26	185.8	601	143.48	158.6	105.953
673	136.02	165.4	530	157.95	145	-12.9865
1387	125.21	158.6	865	136.02	145	-132.251
704	132.26	158.6	250	154.5	172.2	105.984
811	143.48	165.4	463	125.21	179	106.451
567	125.21	172.2	1091	139.67	158.6	105.361
2621	128.67	158.6	2411	143.48	145	-164.336
1222	118.52	185.8	1116	136.02	172.2	-60.6449
781	139.67	151.8	724	128.67	179	106.847
1160	154.5	158.6	360	161.37	185.8	-101.378
1256	139.67	172.2	811	150.81	185.8	-45.1361
1212	143.48	158.6	1132	136.02	179	25.8301
999	136.02	179	437	125.21	165.4	108.013
779	147.18	185.8	615	128.67	165.4	103.641
1047	115.44	179	461	132.26	185.8	63.8601
946	121.77	138.2	614	112.51	158.6	-113.778
569	143.48	158.6	320	136.02	185.8	106.221
758	132.26	158.6	387	139.67	230.6	104.448
1216	139.67	158.6	723	154.5	172.2	-1.64529
1388	136.02	158.6	993	143.48	179	19.6907
1598	147.18	158.6	647	154.5	172.2	-10.3776
362	147.18	138.2	235	121.77	165.4	106.931
1017	136.02	165.4	172	128.67	172.2	105.827
640	154.5	179	626	132.26	158.6	104.674
781	139.67	172.2	445	125.21	158.6	105.22
1432	132.26	165.4	1064	150.81	165.4	-18.1054
551	150.81	172.2	212	115.44	138.2	104.954
754	125.21	172.2	648	147.18	158.6	102.418
949	143.48	158.6	412	164.62	145	-34.6308
1508	150.81	217	3473	112.51	158.6	-114.192
1297	112.51	158.6	883	121.77	172.2	-226.165
450	118.52	151.8	475	139.67	185.8	107.335
2018	115.44	257.8	972	128.67	210.2	-173.558
1220	136.02	179	550	147.18	158.6	104.292
784	132.26	145	865	150.81	172.2	39.7164
930	128.67	172.2	794	112.51	158.6	-51.8263
585	147.18	172.2	523	128.67	151.8	102.972
1096	128.67	185.8	580	136.02	158.6	106.805
590	136.02	185.8	476	121.77	172.2	106.877
519	136.02	172.2	553	132.26	210.2	104.463
1006	139.67	179	1018	154.5	151.8	14.5416
1552	157.95	244.2	2059	112.51	165.4	-36.5547
731	150.81	244.2	652	132.26	217	-98.0162
691	147.18	165.4	685	121.77	158.6	107.211
433	128.67	151.8	617	132.26	179	106.952
872	136.02	158.6	650	147.18	185.8	103.626
729	139.67	158.6	700	121.77	179	107.612
501	143.48	230.6	228	121.77	217	-81.3789
1035	132.26	217	162	147.18	230.6	-125.202
763	128.67	165.4	457	143.48	185.8	102.153
2636	121.77	172.2	207	136.02	172.2	18.011
1323	121.77	172.2	827	128.67	151.8	-48.8445
186	139.67	223.8	1068	139.67	165.4	104.072
1337	128.67	282.2	866	121.77	309.4	-249.088
687	121.77	185.8	468	150.81	179	102.737
672	143.48	172.2	610	118.52	179	105.035
396	115.44	158.6	223	143.48	151.8	54.4835
899	139.67	172.2	400	136.02	217	106.035
508	139.67	179	1027	125.21	165.4	107.068
1338	147.18	172.2	957	136.02	151.8	-25.36
1736	115.44	210.2	947	139.67	244.2	-25.551
1081	143.48	185.8	621	125.21	165.4	106.426
891	132.26	179	716	150.81	158.6	103.795
1134	139.67	172.2	362	125.21	185.8	105.478
818	136.02	145	692	125.21	165.4	-38.5694
681	139.67	179	161	112.51	165.4	72.3296
3375	125.21	158.6	1858	112.51	172.2	-182.592
634	128.67	230.6	528	150.81	210.2	-57.0577
552	143.48	165.4	565	125.21	185.8	102.166
760	154.5	185.8	404	128.67	172.2	106.248
742	125.21	185.8	403	132.26	165.4	108.24
1321	139.67	151.8	793	154.5	172.2	-213.953
501	139.67	210.2	1835	112.51	172.2	52.5927
749	125.21	185.8	635	139.67	165.4	106.544
3245	118.52	230.6	242	112.51	138.2	-169.681
881	150.81	179	542	128.67	158.6	106.687
704	132.26	185.8	589	143.48	158.6	107.793
1049	136.02	185.8	336	143.48	172.2	105.095
768	132.26	179	442	128.67	151.8	103.058
809	150.81	165.4	829	132.26	179	104.442
1890	157.95	210.2	1491	143.48	257.8	-107.386
1007	136.02	172.2	198	112.51	138.2	107.182
1279	147.18	158.6	607	161.37	138.2	-70.5939
1036	125.21	138.2	332	132.26	151.8	-177.281
2679	136.02	165.4	219	150.81	165.4	-46.4501
987	143.48	145	820	164.62	165.4	-163.539
1021	143.48	179	337	128.67	165.4	107.362
1472	139.67	138.2	1506	164.62	185.8	-13.4418
196	125.21	237.4	998	132.26	172.2	108.134
856	121.77	138.2	384	136.02	158.6	-48.1034
1379	139.67	165.4	935	157.95	185.8	12.8748
1507	139.67	179	1042	132.26	158.6	-46.3781
920	143.48	158.6	424	121.77	145	17.4756
665	125.21	179	340	139.67	217	106.978
620	139.67	230.6	2484	112.51	165.4	-123.677
625	128.67	151.8	735	132.26	185.8	103.285
2032	136.02	151.8	321	150.81	172.2	-69.3624
954	136.02	158.6	385	125.21	179	104.278
1001	128.67	165.4	846	118.52	185.8	-2.38009
757	128.67	172.2	304	139.67	185.8	103.568
758	139.67	179	708	125.21	158.6	105.464
2766	118.52	158.6	1431	125.21	138.2	-135.359
3447	121.77	237.4	226	112.51	151.8	-59.3026
901	121.77	185.8	607	143.48	172.2	105.909
995	161.37	251	2117	112.51	185.8	-22.438
599	132.26	165.4	444	121.77	210.2	106.532
1680	121.77	223.8	1277	112.51	210.2	-66.6277
777	136.02	172.2	519	143.48	158.6	107.181
409	115.44	172.2	353	128.67	179	106.368
807	143.48	179	646	128.67	158.6	107.195
254	125.21	179	999	136.02	158.6	104.445
569	125.21	165.4	544	147.18	210.2	106.079
1127	132.26	185.8	617	147.18	165.4	105.503
982	136.02	185.8	280	128.67	172.2	102.526
1645	139.67	158.6	1038	128.67	172.2	-47.7464
717	125.21	179	498	139.67	158.6	106.972
760	143.48	172.2	328	121.77	185.8	104.665
1313	139.67	172.2	853	154.5	185.8	25.0005
422	143.48	179	423	150.81	165.4	104.451
185	128.67	223.8	1001	136.02	158.6	105.161
905	136.02	158.6	281	132.26	179	106.004
1629	139.67	244.2	1289	112.51	165.4	-59.4475
660	121.77	223.8	269	143.48	210.2	-67.2064
857	121.77	223.8	465	139.67	210.2	-187.434
936	154.5	151.8	428	147.18	151.8	-103.294
620	150.81	172.2	575	125.21	151.8	103.638
867	132.26	145	857	147.18	172.2	35.0287
542	143.48	179	480	121.77	165.4	105.217
683	147.18	172.2	377	132.26	210.2	104.618
1011	136.02	179	351	121.77	113.8	105.211
189	128.67	223.8	789	128.67	165.4	107.278
519	121.77	158.6	391	139.67	138.2	-22.9803
967	132.26	185.8	544	147.18	165.4	104.835
611	121.77	210.2	450	139.67	230.6	-52.2634
575	125.21	158.6	609	132.26	179	107.159
493	143.48	145	245	161.37	185.8	46.4752
1515	115.44	185.8	721	121.77	172.2	-77.126
910	125.21	165.4	457	143.48	179	107.01
1374	136.02	172.2	781	150.81	185.8	53.1387
572	125.21	179	587	139.67	145	102.533
1067	125.21	172.2	416	136.02	185.8	105.49
873	143.48	172.2	441	121.77	185.8	106.341
2699	115.44	230.6	1644	112.51	138.2	-169.372
730	147.18	165.4	636	125.21	179	103.518
1397	115.44	179	919	115.44	158.6	-139.84
718	143.48	179	869	118.52	172.2	107.514
509	132.26	210.2	161	112.51	145	105.53
1057	125.21	179	283	136.02	185.8	106.98
635	132.26	179	372	143.48	151.8	104.825
802	128.67	179	307	125.21	217	107.804
803	164.62	158.6	170	157.95	172.2	-72.2233
442	132.26	217	325	118.52	158.6	103.992
253	132.26	210.2	767	147.18	179	104.955
654	128.67	158.6	177	112.51	145	-32.5723
1004	136.02	165.4	327	154.5	165.4	104.39
5003	118.52	251	172	112.51	145	-173.252
682	125.21	145	733	112.51	158.6	-45.2364
350	164.62	158.6	74	132.26	138.2	4.3771
447	139.67	210.2	264	115.44	230.6	-29.2873
3636	143.48	251	2065	112.51	158.6	-272.263
782	150.81	138.2	162	136.02	158.6	24.1763
492	150.81	145	304	121.77	172.2	102.446
994	125.21	165.4	590	139.67	179	105.252
2428	132.26	223.8	1073	125.21	237.4	-104.751
1912	132.26	251	3073	112.51	185.8	-164.411
3470	157.95	244.2	256	139.67	223.8	-162.728
751	128.67	158.6	352	143.48	223.8	105.504
576	128.67	172.2	491	118.52	179	104.944
1085	128.67	165.4	246	132.26	237.4	107.309
485	121.77	185.8	381	128.67	158.6	107.38
968	125.21	172.2	738	143.48	185.8	106.836
1315	150.81	151.8	1146	139.67	179	-43.4514
899	132.26	172.2	492	150.81	185.8	107.452
1034	139.67	210.2	608	121.77	223.8	-160.064
2042	147.18	237.4	1468	121.77	223.8	-96.9239
465	132.26	185.8	366	154.5	172.2	102.431
467	125.21	138.2	280	128.67	165.4	42.529
1215	150.81	151.8	613	161.37	185.8	-134.563
1178	128.67	185.8	459	139.67	172.2	106.029
1024	143.48	172.2	613	128.67	151.8	58.0304
935	157.95	172.2	336	150.81	145	12.2139
478	125.21	185.8	527	136.02	158.6	106.623
1434	125.21	172.2	1143	139.67	158.6	-50.8734
969	147.18	185.8	344	139.67	165.4	103.205
1126	136.02	138.2	978	150.81	165.4	-228.38
640	136.02	151.8	446	147.18	185.8	103.64
1060	143.48	158.6	456	157.95	138.2	-151.488
3397	115.44	145	2098	143.48	185.8	-170.891
662	132.26	165.4	608	136.02	172.2	107.029
1186	139.67	172.2	398	112.51	172.2	107.567
1695	132.26	151.8	329	115.44	172.2	-40.6986
1009	136.02	185.8	566	125.21	165.4	106.248
652	150.81	172.2	422	132.26	151.8	77.9124
570	154.5	217	307	132.26	244.2	-110.583
1746	121.77	179	689	136.02	179	-263.245
1898	150.81	179	332	139.67	151.8	54.6765
807	139.67	172.2	191	150.81	158.6	104.35
516	143.48	185.8	428	150.81	179	101.569
782	136.02	230.6	799	125.21	210.2	-168.673
853	143.48	165.4	250	132.26	185.8	107.435
824	139.67	172.2	228	121.77	145	107.014
855	128.67	179	404	147.18	158.6	103.234
723	136.02	244.2	265	143.48	210.2	-132.273
1455	112.51	329.8	1099	161.37	309.4	-255.531
1388	136.02	158.6	737	147.18	172.2	12.6226
693	150.81	185.8	525	128.67	165.4	106.93
957	147.18	179	281	128.67	172.2	106.843
404	147.18	158.6	355	118.52	185.8	106.047
401	139.67	172.2	434	121.77	151.8	104.574
862	128.67	217	210	139.67	230.6	-135.904
2508	143.48	251	1615	121.77	230.6	-208.146
858	136.02	151.8	334	143.48	179	103.734
578	132.26	217	382	154.5	237.4	-66.6045
646	132.26	158.6	560	147.18	185.8	107.918
452	121.77	151.8	515	136.02	185.8	103.438
538	125.21	151.8	503	139.67	210.2	107.806
1114	115.44	151.8	1206	128.67	165.4	-259.726
548	147.18	172.2	434	118.52	185.8	106.068
1563	136.02	172.2	1074	121.77	185.8	-66.7086
850	125.21	165.4	572	147.18	165.4	105.47
960	136.02	179	421	118.52	158.6	107.202
1076	157.95	179	377	147.18	158.6	-43.0985
952	136.02	158.6	655	157.95	145	-15.5423
1092	132.26	158.6	626	143.48	185.8	102.621
2623	136.02	251	1846	147.18	217	-218.915
945	136.02	172.2	374	147.18	151.8	105.476
5278	136.02	244.2	694	112.51	179	-229.9
920	150.81	179	482	132.26	165.4	105.793
3643	164.62	223.8	1086	147.18	158.6	-149.229
574	121.77	151.8	280	112.51	165.4	-9.44105
1285	143.48	185.8	688	161.37	172.2	-44.3911
354	118.52	244.2	381	139.67	217	-166.157
736	136.02	165.4	470	121.77	185.8	106.413
1731	147.18	179	888	139.67	165.4	-254.348
950	128.67	185.8	812	139.67	158.6	107.903
916	136.02	179	385	132.26	151.8	101.619
285	121.77	230.6	963	139.67	179	104.969
602	115.44	210.2	1026	112.51	179	-82.6267
1109	136.02	158.6	892	150.81	179	63.2217
5304	139.67	172.2	829	132.26	151.8	101.697
1557	118.52	210.2	831	112.51	185.8	-249.037
2018	112.51	151.8	737	147.18	210.2	-52.706
650	132.26	185.8	248	150.81	165.4	105.714
895	125.21	185.8	131	125.21	66.2	104.692
685	139.67	158.6	318	121.77	151.8	102.735
2405	161.37	217	3735	112.51	151.8	-254.026
944	143.48	210.2	397	125.21	223.8	-186.226
1120	143.48	172.2	377	128.67	185.8	106.513
829	147.18	172.2	468	125.21	185.8	102.704
1074	147.18	158.6	478	132.26	179	103.918
1287	143.48	172.2	838	150.81	145	-26.2521
3119	112.51	172.2	302	157.95	185.8	-3.19523
5065	143.48	185.8	1370	125.21	158.6	-269.345
409	128.67	210.2	536	143.48	158.6	106.444
2545	128.67	151.8	2019	121.77	172.2	-104.427
935	136.02	244.2	3473	112.51	151.8	-234.384
834	150.81	158.6	236	128.67	172.2	103.926
930	139.67	172.2	305	128.67	230.6	102.855
460	132.26	172.2	597	150.81	179	108.779
697	136.02	179	603	157.95	151.8	103.913
570	139.67	151.8	459	136.02	210.2	102.506
980	136.02	179	694	147.18	158.6	107.056
456	121.77	172.2	402	132.26	179	102.097
1325	121.77	179	265	112.51	185.8	9.21093
621	164.62	244.2	969	154.5	179	-131.374
900	128.67	251	410	125.21	151.8	69.9511
567	136.02	185.8	468	139.67	210.2	107.03
444	118.52	217	490	125.21	244.2	-248.635
733	136.02	151.8	645	118.52	302.6	62.2866
1955	121.77	151.8	1434	139.67	138.2	-54.8857
2645	147.18	145	2118	139.67	158.6	-143.112
860	143.48	172.2	313	121.77	145	106.275
335	143.48	158.6	965	132.26	172.2	106.107
1299	147.18	185.8	500	154.5	172.2	-39.5135
923	125.21	172.2	473	143.48	158.6	106.256
1209	150.81	185.8	1087	139.67	158.6	-54.8121
997	150.81	179	284	128.67	172.2	101.784
852	136.02	172.2	299	115.44	151.8	103.653
1560	136.02	145	651	125.21	158.6	-226.38
1273	150.81	151.8	372	139.67	165.4	50.0109
1031	139.67	151.8	1010	128.67	172.2	4.50156
635	132.26	158.6	740	143.48	185.8	106.023
1387	115.44	165.4	873	128.67	151.8	-123.331
3717	150.81	244.2	1729	121.77	210.2	-208.891
1079	132.26	165.4	422	125.21	179	105.08
826	150.81	165.4	724	128.67	165.4	104.759
856	139.67	179	472	121.77	165.4	104.156
795	143.48	165.4	248	121.77	172.2	105.405
3359	150.81	138.2	616	121.77	185.8	-65.6042
1068	132.26	179	397	143.48	185.8	106.817
641	132.26	237.4	468	150.81	217	-212.482
965	136.02	165.4	536	118.52	185.8	107.324
409	147.18	223.8	667	118.52	172.2	107.12
3160	125.21	165.4	750	154.5	179	-47.1835
381	118.52	138.2	391	157.95	179	104.46
496	136.02	244.2	534	143.48	210.2	-42.5852
1081	136.02	179	386	118.52	172.2	106.527
797	125.21	172.2	519	147.18	158.6	106.176
845	128.67	165.4	226	139.67	151.8	103.058
2994	139.67	257.8	391	112.51	151.8	-35.0063
1800	147.18	151.8	379	121.77	185.8	26.1814
930	121.77	165.4	347	136.02	185.8	107.303
792	139.67	158.6	805	132.26	179	106.529
900	154.5	158.6	675	139.67	185.8	61.2852
659	132.26	158.6	414	128.67	185.8	105.68
1054	139.67	172.2	521	118.52	185.8	107.304
1362	132.26	158.6	899	150.81	151.8	-91.9213
996	150.81	172.2	442	136.02	185.8	104.269
796	121.77	185.8	598	143.48	172.2	106.954
2445	154.5	251	2772	112.51	151.8	-172.773
1204	128.67	185.8	466	139.67	172.2	106.837
1757	143.48	185.8	215	136.02	151.8	60.2748
1347	143.48	172.2	1159	128.67	158.6	-110.771
1194	136.02	210.2	680	121.77	223.8	-260.007
1013	150.81	172.2	839	128.67	172.2	104.764
578	132.26	158.6	430	157.95	172.2	75.3176
595	125.21	172.2	667	147.18	165.4	105.069
1159	136.02	230.6	785	121.77	210.2	-148.368
275	112.51	165.4	291	154.5	172.2	103.654
1516	128.67	158.6	865	115.44	172.2	-256.255
875	132.26	165.4	303	147.18	217	106.783
605	125.21	165.4	559	139.67	185.8	106.382
516	128.67	151.8	202	118.52	172.2	66.1803
705	136.02	210.2	307	143.48	244.2	-89.9385
1120	132.26	179	629	143.48	165.4	108.074
2350	118.52	172.2	1644	161.37	138.2	-58.8648
784	136.02	151.8	395	139.67	185.8	103.561
400	147.18	158.6	528	150.81	145	103.735
728	128.67	158.6	868	147.18	179	108.143
224	132.26	179	212	132.26	138.2	106.487
463	136.02	145	389	132.26	210.2	103.792
857	139.67	165.4	176	112.51	151.8	104.368
817	150.81	179	510	128.67	165.4	105.96
564	132.26	179	254	147.18	172.2	104.974
704	132.26	158.6	384	147.18	185.8	106.568
1311	128.67	165.4	788	118.52	151.8	-57.28
496	154.5	237.4	524	132.26	210.2	-101.958
1044	128.67	172.2	431	139.67	158.6	105.734
587	132.26	138.2	369	115.44	158.6	2.91232
1138	143.48	158.6	429	128.67	145	-74.008
906	125.21	165.4	850	147.18	179	105.385
1193	154.5	179	928	139.67	151.8	-47.063
709	147.18	158.6	496	125.21	179	104.563
123	136.02	302.6	596	136.02	158.6	82.3801
1447	143.48	179	999	136.02	158.6	12.3382
292	143.48	210.2	772	143.48	165.4	105.766
7003	121.77	158.6	833	128.67	185.8	106.637
408	132.26	172.2	1225	139.67	158.6	106.55
1029	143.48	172.2	322	132.26	151.8	105.225
389	125.21	151.8	204	139.67	172.2	106.211
716	125.21	172.2	199	143.48	165.4	105.567
1401	128.67	251	585	118.52	217	-21.7558
2211	115.44	172.2	402	147.18	158.6	33.2655
1044	150.81	165.4	404	132.26	165.4	105.325
917	132.26	179	187	128.67	244.2	105.523
1429	132.26	151.8	743	118.52	138.2	-269.83
728	143.48	172.2	509	157.95	185.8	106.132
925	132.26	151.8	671	121.77	179	78.3988
686	125.21	172.2	379	161.37	151.8	105.072
885	136.02	165.4	487	121.77	185.8	106.126
923	132.26	185.8	467	147.18	172.2	104.309
1087	136.02	179	450	150.81	145	106.356
1351	139.67	158.6	837	150.81	179	16.5559
947	132.26	138.2	850	125.21	158.6	-126.337
990	132.26	151.8	673	150.81	138.2	-35.984
2418	150.81	158.6	181	125.21	179	-57.7069
742	150.81	185.8	598	128.67	158.6	106.148
688	115.44	179	665	143.48	172.2	107.332
806	128.67	179	587	147.18	158.6	107.105
471	139.67	158.6	949	128.67	179	107.501
1480	143.48	172.2	1117	121.77	172.2	-54.6447
417	154.5	151.8	100	125.21	165.4	105.028
1197	132.26	179	451	139.67	165.4	106.64
1112	150.81	185.8	714	143.48	151.8	62.5148
1785	161.37	172.2	1405	115.44	145	-21.3764
1101	139.67	138.2	920	161.37	158.6	-163.194
1268	112.51	185.8	582	121.77	172.2	-82.6779
817	128.67	185.8	851	147.18	165.4	103.572
721	112.51	151.8	480	128.67	165.4	-20.9124
1398	157.95	185.8	488	150.81	185.8	-73.1867
455	154.5	185.8	239	147.18	179	104.127
317	143.48	244.2	373	128.67	210.2	-66.3603
1190	136.02	237.4	564	150.81	217	-268.679
1055	136.02	185.8	605	147.18	158.6	106.655
801	143.48	172.2	294	121.77	151.8	104.631
1021	143.48	158.6	355	132.26	172.2	106.522
546	139.67	179	227	132.26	158.6	105.991
738	143.48	185.8	425	132.26	145	105.392
374	143.48	237.4	58	115.44	217	-91.1249
835	136.02	179	302	139.67	151.8	106.205
2310	128.67	158.6	2096	154.5	185.8	-99.5667
572	128.67	179	482	143.48	158.6	106.798
832	136.02	309.4	621	115.44	165.4	42.6295
1352	139.67	185.8	579	128.67	172.2	80.8822
506	121.77	185.8	716	136.02	158.6	106.541
918	125.21	165.4	580	143.48	179	106.232
758	139.67	172.2	506	136.02	217	105.104
998	143.48	210.2	445	150.81	237.4	-146.335
2456	125.21	230.6	1193	143.48	251	-135.673
396	143.48	179	917	132.26	158.6	106.563
1858	154.5	251	3996	112.51	172.2	-219.404
1006	136.02	158.6	540	147.18	185.8	104.638
488	128.67	151.8	526	132.26	179	105.74
1117	118.52	151.8	536	125.21	165.4	-175.203
813	139.67	158.6	356	121.77	172.2	106.433
658	150.81	158.6	320	128.67	179	105.384
3791	128.67	210.2	1086	139.67	257.8	-218.596
894	147.18	179	661	125.21	165.4	107.349
