720	157.71	140.24	-173.35
6076	139.76	157.57	-30.9467
1054	132.61	60.07	-210.726
1387	113.75	183.76	-12.5095
4406	139.76	191.93	-151.626
2507	136.15	183.76	-14.0024
2615	139.76	183.76	95.2272
5126	119.49	191.93	96.2736
4420	139.76	157.57	-149.982
2766	136.15	183.76	98.7628
3420	143.4	247.22	-141.803
2606	139.76	183.76	95.2054
2917	136.15	183.76	99.1357
3314	125.8	212.24	-150.968
585	125.8	13.57	-287.676
1615	154.22	157.57	-14.5916
2654	154.22	335.93	96.196
6340	125.8	157.57	-270.741
2565	143.4	276.07	-274.705
2744	150.66	220.78	68.4441
2443	132.61	204.07	-29.0149
2145	113.75	157.57	-225.459
649	147.04	183.76	-194.067
2800	136.15	175.22	99.2292
2253	139.76	327.76	-197.433
2001	132.61	183.76	-85.8977
5101	129.15	238.43	-241.099
2800	136.15	175.22	-6.6959
3598	150.66	157.57	-116.332
6301	129.15	191.93	-56.2386
5469	143.4	132.07	75.0652
3652	154.22	85.57	-242.604
2841	136.15	175.22	99.0709
4446	132.61	220.78	-63.4976
4026	147.04	183.76	-114.006
4031	150.66	183.76	-138.319
6334	136.15	183.76	-32.206
184	136.15	183.76	29.9594
2324	122.58	103.22	-175.828
2443	147.04	183.76	-180.756
2470	139.76	191.93	-10.7612
1793	132.61	103.22	-129.141
835	122.58	175.22	-252.152
1529	161.09	76.78	-270.726
483	125.8	183.76	-193.22
2879	136.15	175.22	99.2406
1108	132.61	132.07	-164.958
2801	136.15	183.76	98.6684
4701	143.4	157.57	-218.979
2832	139.76	175.22	95.5842
2521	139.76	175.22	93.821
2348	147.04	204.07	-26.731
4240	139.76	175.22	-122.329
1581	125.8	175.22	-172.714
1732	136.15	140.24	-202.433
2850	136.15	183.76	98.5476
2615	147.04	229.57	80.8271
4337	143.4	132.07	-270.256
4796	143.4	157.57	-211.844
726	143.4	284.24	-193.549
1587	136.15	132.07	-12.0054
1781	136.15	175.22	-83.7304
5575	132.61	157.57	47.6427
2591	143.4	175.22	-181.511
3289	150.66	220.78	-163.001
2131	139.76	183.76	-190.812
2268	143.4	183.76	-11.1729
4426	139.76	175.22	-146.51
5066	136.15	191.93	129.869
1461	122.58	229.57	-285.833
4884	143.4	157.57	135.921
3841	154.22	183.76	-109.318
3378	161.09	255.76	-143.807
2487	125.8	85.57	-267.065
2961	147.04	220.78	-81.7684
2844	136.15	175.22	97.2489
2902	139.76	175.22	-14.4634
2350	125.8	183.76	-188.194
2041	143.4	140.24	-18.0287
3785	129.15	140.24	-6.5675
2080	147.04	183.76	-229.736
2337	136.15	183.76	-15.7152
2806	136.15	175.22	101.006
149	143.4	166.43	26.5698
2701	132.61	229.57	-171.962
2540	136.15	175.22	98.7071
3756	113.75	204.07	-96.4061
1679	116.54	60.07	-222.408
2680	139.76	183.76	95.5445
1900	161.09	140.24	-265.749
2341	143.4	175.22	-13.7805
1635	116.54	85.57	-162.124
2717	139.76	183.76	97.4143
169	125.8	175.22	-25.6399
752	143.4	111.76	-248.994
1556	132.61	175.22	-218.128
2665	139.76	175.22	96.9872
1018	164.36	148.78	-233.848
1549	154.22	157.57	-12.7609
2020	139.76	204.07	-12.2395
2831	139.76	175.22	95.7
2586	136.15	183.76	96.6256
3146	119.49	157.57	-236.185
4082	113.75	204.07	-230.985
6532	143.4	157.57	-59.9194
3746	119.49	148.78	-175.237
2254	119.49	238.43	-270.505
1273	116.54	204.07	-249.188
78	129.15	175.22	-210.38
844	125.8	119.93	-188.733
736	122.58	157.57	-254.214
1123	139.76	191.93	-214.497
2963	147.04	247.22	-287.741
2662	125.8	191.93	-12.6132
2289	125.8	175.22	-14.6643
2754	136.15	175.22	97.1069
2695	136.15	175.22	98.645
286	132.61	175.22	-168.435
2082	116.54	191.93	-17.9178
156	143.4	175.22	-33.7654
1169	161.09	220.78	-52.7546
2333	122.58	191.93	-12.1689
2608	136.15	183.76	97.656
4298	154.22	183.76	-175.489
676	147.04	238.43	-178.961
4490	136.15	183.76	-136.621
2335	154.22	175.22	-230.011
2625	139.76	175.22	94.5583
4354	116.54	191.93	-199.616
2628	139.76	175.22	96.3182
1174	154.22	175.22	-13.3359
2783	125.8	191.93	-11.7936
2690	150.66	183.76	-189.36
1229	143.4	220.78	-231.563
4302	147.04	212.24	-201.228
2415	136.15	175.22	99.6301
4439	139.76	183.76	-135.513
3404	132.61	183.76	-248.398
1552	161.09	140.24	-284.906
4627	125.8	175.22	-140.433
5375	125.8	157.57	37.854
3176	143.4	175.22	-273.317
2043	119.49	175.22	-16.7195
6521	119.49	220.78	-17.9386
1393	143.4	212.24	-145.385
2637	139.76	175.22	99.7472
413	136.15	68.24	-188.571
2918	129.15	175.22	-15.684
2740	136.15	175.22	99.0121
2142	143.4	255.76	-236.639
4255	139.76	191.93	-134.99
2531	132.61	191.93	-184.396
1734	129.15	157.57	-204.267
6466	143.4	175.22	-32.1424
2626	139.76	183.76	96.4666
4315	136.15	175.22	-109.473
1203	143.4	119.93	-123.094
1845	132.61	175.22	-86.8507
229	139.76	183.76	-171.231
2875	136.15	175.22	98.9714
1622	129.15	191.93	-202.292
3817	154.22	175.22	-144.926
1721	132.61	175.22	-86.2664
1833	129.15	148.78	-13.6197
5240	143.4	183.76	141.89
4576	150.66	148.78	-150.664
2785	147.04	191.93	-40.9386
3418	139.76	148.78	132.584
4843	143.4	183.76	-211.088
4744	136.15	140.24	-172.956
900	136.15	166.43	-219.424
6800	129.15	175.22	-131.324
2966	136.15	183.76	99.7722
1910	132.61	175.22	-87.1002
3586	125.8	140.24	57.989
2565	136.15	183.76	96.5336
2684	116.54	212.24	-71.7218
2651	154.22	191.93	-35.2256
4518	161.09	175.22	0.871508
6626	125.8	175.22	-161.364
2696	136.15	175.22	97.4346
1284	157.71	263.93	-192.541
2500	161.09	247.22	-176.548
4149	139.76	191.93	-117.888
2606	139.76	183.76	94.1499
2766	136.15	183.76	95.3913
2981	132.61	175.22	-182.704
4221	139.76	140.24	-239.082
1850	116.54	157.57	-232.319
2049	150.66	148.78	-17.6117
1786	119.49	132.07	-240.055
1944	154.22	76.78	-131.448
2899	125.8	183.76	-13.4999
4715	139.76	191.93	-184.199
2636	136.15	183.76	97.4614
3526	125.8	220.78	-224.197
4234	143.4	148.78	-168.564
2377	122.58	175.22	-15.6409
4428	143.4	220.78	-288.662
3352	143.4	212.24	-123.241
653	136.15	220.78	-254.235
753	139.76	111.76	-218.795
351	139.76	166.43	-25.2785
1287	154.22	148.78	-213.976
1778	122.58	183.76	-174.433
4297	154.22	191.93	-190.168
1503	161.09	132.07	-228.928
303	136.15	183.76	-72.8052
1851	150.66	204.07	-20.2308
3608	147.04	175.22	-81.4932
2898	136.15	175.22	98.0442
2545	132.61	238.43	-194.86
2885	136.15	183.76	99.4044
2611	129.15	175.22	-14.7112
4052	129.15	220.78	-265.277
1046	147.04	85.57	-220.881
4261	147.04	183.76	-145.048
2045	143.4	157.57	-245.709
4167	143.4	175.22	-114.868
1698	132.61	175.22	-85.0707
2722	136.15	183.76	98.8966
444	119.49	175.22	-173.027
1969	136.15	119.93	-157.137
510	132.61	39.76	-197.997
2162	164.36	212.24	-40.8358
6254	147.04	157.57	-132.777
3297	139.76	263.93	-172.094
434	129.15	39.76	-202.781
1123	129.15	119.93	-237.073
3783	150.66	148.78	-148.879
3601	136.15	132.07	15.5166
6060	150.66	183.76	-277.062
663	129.15	140.24	-274.787
343	132.61	183.76	-25.4017
2565	139.76	175.22	91.6795
2211	150.66	191.93	-13.6675
1050	157.71	229.57	-153.293
4544	147.04	175.22	-173.124
1812	143.4	183.76	-215.967
3137	129.15	175.22	-32.771
2909	136.15	175.22	98.2107
4555	136.15	157.57	-201.94
4540	132.61	191.93	-157.752
962	136.15	148.78	-280.474
2490	143.4	191.93	-12.3237
2737	139.76	183.76	96.8106
4120	161.09	220.78	-124.719
2700	139.76	175.22	98.0175
5179	136.15	157.57	129.359
1534	132.61	175.22	-87.1837
7419	147.04	119.93	-61.0822
2286	164.36	220.78	-113.389
2650	136.15	157.57	-189.712
3518	147.04	183.76	-63.6921
1593	150.66	148.78	-10.9885
535	122.58	85.57	-250.166
947	116.54	166.43	-16.5343
1981	129.15	148.78	-16.8703
2757	125.8	157.57	-215.653
344	136.15	175.22	-29.5111
4589	143.4	132.07	-153.859
1765	154.22	148.78	-172.699
2092	150.66	191.93	-13.603
2952	139.76	183.76	99.5093
6648	125.8	175.22	-46.8462
344	116.54	157.57	-229.5
2638	136.15	175.22	96.4207
2586	139.76	175.22	94.3046
3935	139.76	175.22	-77.4057
1533	132.61	166.43	-86.7367
4526	147.04	191.93	-187.251
7144	136.15	229.57	-47.3779
1439	147.04	132.07	-13.9749
2900	139.76	175.22	96.1208
3878	132.61	103.22	-161.53
4169	132.61	183.76	-98.1914
5174	139.76	140.24	1.00822
4681	147.04	183.76	-205.023
2713	136.15	183.76	99.4625
2147	154.22	175.22	-20.6258
1778	125.8	220.78	-59.7242
2690	139.76	175.22	90.4642
5202	136.15	148.78	38.0135
1304	122.58	212.24	-170.18
1917	119.49	183.76	134.6
1066	154.22	183.76	-11.8843
583	136.15	183.76	30.3888
2587	139.76	175.22	92.7852
5469	129.15	175.22	140.998
1599	157.71	238.43	-92.6357
1286	125.8	175.22	-171.675
2288	125.8	183.76	-11.1537
3884	129.15	247.22	-220.824
2597	139.76	175.22	95.8137
4761	143.4	148.78	-271.69
1805	139.76	140.24	-12.9012
2944	129.15	183.76	-13.0211
1713	132.61	175.22	-84.2169
1143	122.58	148.78	-180.347
4049	164.36	191.93	-62.8663
4317	143.4	183.76	-150.322
3702	136.15	220.78	-214.244
1719	136.15	175.22	-87.1584
1653	157.71	183.76	-14.4013
6054	143.4	191.93	-6.98302
1368	132.61	148.78	-145.023
902	122.58	229.57	-204.717
2642	157.71	148.78	-81.3743
2068	161.09	183.76	-261.133
964	116.54	111.76	-66.0423
2897	136.15	175.22	98.8831
2061	129.15	204.07	-14.5774
4758	125.8	148.78	-71.1506
2542	119.49	212.24	-271.018
1390	139.76	263.93	-177.218
2685	139.76	175.22	93.783
1521	113.75	175.22	-12.5825
2615	139.76	175.22	94.8836
5891	129.15	175.22	76.6882
5399	154.22	157.57	26.0373
1904	143.4	157.57	-13.2133
2543	136.15	183.76	97.1357
3810	129.15	157.57	-90.7051
2562	139.76	175.22	92.2954
1755	132.61	183.76	-85.5834
2507	139.76	175.22	94.8117
5006	132.61	175.22	-207.383
2720	136.15	183.76	97.4488
2751	136.15	175.22	96.6672
1836	136.15	175.22	-84.8185
2377	150.66	247.22	-206.785
2782	136.15	183.76	98.9081
5077	113.75	183.76	-30.8738
2123	132.61	183.76	-85.1043
4525	147.04	183.76	-192.91
2726	136.15	183.76	98.1994
1656	136.15	183.76	-87.2001
3239	113.75	119.93	-282.356
3648	154.22	183.76	-138.355
2820	139.76	183.76	96.0409
1679	157.71	229.57	-256.292
2414	132.61	204.07	-10.6367
1567	136.15	175.22	-86.5544
3381	125.8	175.22	-36.8467
2771	129.15	183.76	-14.6532
1315	150.66	119.93	-142.88
2449	122.58	204.07	-260.318
687	136.15	22.43	-209.482
5649	139.76	212.24	-274.018
2824	136.15	175.22	97.4465
4373	150.66	140.24	82.8621
2383	122.58	183.76	-15.4097
2705	136.15	175.22	96.074
2274	147.04	175.22	-182.415
3320	125.8	204.07	-131.045
3309	139.76	148.78	-68.5758
672	147.04	31.22	-238.738
2706	136.15	175.22	98.3088
1760	139.76	47.93	-145.238
6019	136.15	175.22	87.8304
2817	119.49	175.22	129.975
2079	161.09	204.07	-34.1392
2231	154.22	111.76	-216.697
2856	143.4	183.76	-18.5742
2800	136.15	175.22	97.1337
2423	139.76	157.57	-13.4442
4650	147.04	183.76	-211.098
2364	129.15	255.76	-256.002
4271	139.76	140.24	62.0418
2733	139.76	175.22	94.403
1169	136.15	157.57	-158.286
4277	139.76	148.78	-114.549
1195	129.15	204.07	-14.2666
4488	154.22	183.76	-260.405
3125	136.15	191.93	-50.2277
4591	129.15	220.78	-272.211
5228	147.04	157.57	77.2512
2777	139.76	175.22	91.6742
1701	139.76	212.24	-241.462
351	125.8	183.76	-189.269
2635	136.15	175.22	98.4336
1065	119.49	191.93	-213.989
2308	150.66	175.22	-14.9121
4165	154.22	191.93	127.295
6834	136.15	319.22	-216.018
2420	154.22	247.22	-183.037
1217	157.71	140.24	-165.9
4072	147.04	183.76	-113.654
1631	132.61	175.22	-85.933
5450	139.76	157.57	108.76
5305	143.4	212.24	-170.889
2420	139.76	191.93	-201.089
525	125.8	119.93	-168.908
1617	157.71	276.07	-59.7593
2273	122.58	175.22	-12.2424
2584	136.15	175.22	94.4599
2198	129.15	175.22	-193.642
5248	143.4	183.76	145.666
4832	143.4	183.76	-200.341
3299	147.04	191.93	-239.39
1318	143.4	140.24	-172.915
4628	136.15	183.76	-173.73
981	132.61	157.57	113.076
4137	147.04	183.76	-119.407
2168	132.61	157.57	-11.8967
2923	139.76	175.22	97.7183
2923	136.15	175.22	87.6963
2937	136.15	183.76	99.3724
4542	136.15	191.93	-137.375
3460	143.4	255.76	-177.469
2892	136.15	175.22	99.5208
3439	161.09	157.57	94.7591
3731	129.15	183.76	-57.9815
891	119.49	175.22	-14.0475
2800	136.15	175.22	95.9613
2472	129.15	157.57	-220.676
4405	139.76	204.07	-216.374
6126	139.76	204.07	-201.059
3870	143.4	183.76	-98.4816
4957	154.22	191.93	82.1286
1792	113.75	212.24	-245.908
5819	132.61	175.22	97.329
1718	122.58	191.93	-252.173
91	122.58	183.76	-27.2853
1696	147.04	183.76	-155.459
4051	132.61	140.24	-209.899
3930	154.22	229.57	-192.241
2403	132.61	191.93	-14.2048
2170	147.04	119.93	-138.389
3164	136.15	229.57	-284.627
3261	129.15	229.57	-245.488
219	132.61	175.22	-163.738
1884	139.76	132.07	-42.069
2792	136.15	175.22	98.8773
2553	139.76	175.22	91.2075
5557	157.71	183.76	-124.124
4723	143.4	157.57	-207.621
4770	136.15	212.24	77.5398
2887	136.15	175.22	98.3348
2859	139.76	183.76	95.644
3519	119.49	148.78	-283.787
1837	113.75	175.22	-11.3454
2788	136.15	183.76	98.8008
2219	122.58	175.22	-13.6067
2882	139.76	183.76	96.0591
681	113.75	85.57	-105.628
4961	139.76	183.76	-191.378
3475	154.22	157.57	-115.025
3998	132.61	119.93	-66.7046
4010	139.76	157.57	-126.262
8288	122.58	238.43	-130.313
2787	139.76	175.22	97.4284
891	157.71	175.22	-178.497
3756	119.49	60.07	-241.593
2832	139.76	175.22	92.2759
2246	136.15	148.78	-16.5816
443	136.15	119.93	-73.0392
2507	136.15	175.22	96.4889
406	154.22	157.57	-258.035
2607	139.76	183.76	93.5288
2935	122.58	183.76	-198.472
4430	150.66	157.57	-240.532
2816	139.76	175.22	92.6654
2572	136.15	183.76	97.7667
4289	122.58	157.57	-112.909
5290	157.71	191.93	-53.2583
94	129.15	183.76	-165.37
5725	139.76	175.22	129.548
482	147.04	247.22	-230.261
2769	139.76	175.22	95.1925
2751	139.76	183.76	96.171
2858	136.15	175.22	97.9906
5488	136.15	183.76	138.102
4349	147.04	183.76	-169.102
877	150.66	292.78	-176.994
2081	136.15	183.76	-86.528
4471	129.15	140.24	-30.9659
1925	150.66	140.24	-235.725
3027	136.15	191.93	-230.026
2032	132.61	175.22	-85.0472
5155	132.61	157.57	81.0872
1406	147.04	220.78	-227.163
2563	136.15	183.76	98.6072
2311	154.22	119.93	-148.807
5301	122.58	183.76	-249.637
2133	143.4	204.07	-186.216
2756	125.8	148.78	-245.163
2812	122.58	148.78	-90.5836
2660	139.76	175.22	94.7055
1957	132.61	175.22	-85.1557
2927	139.76	175.22	96.4488
559	139.76	220.78	-236.021
2728	139.76	183.76	96.2891
3210	122.58	148.78	-282.211
2233	129.15	175.22	-17.7978
2035	136.15	212.24	-248.316
2738	139.76	175.22	96.5953
6190	122.58	175.22	-139.852
2566	139.76	175.22	100.329
1849	132.61	175.22	-85.7461
2666	136.15	183.76	98.3654
5420	161.09	157.57	-185.041
67	139.76	175.22	-38.5054
4163	136.15	183.76	-114.972
2873	129.15	175.22	-13.2216
5077	139.76	175.22	-239.268
2419	143.4	132.07	98.7402
2015	147.04	301.57	-139.952
405	150.66	148.78	-212.541
4916	143.4	175.22	-223.746
2664	139.76	183.76	95.0949
2224	147.04	148.78	-184.113
2803	139.76	183.76	97.4254
4211	147.04	183.76	-148.81
1381	143.4	119.93	-115.136
2793	136.15	175.22	99.5834
2075	147.04	183.76	-184.241
1839	139.76	292.78	-264.431
2244	125.8	148.78	-227.697
1297	122.58	191.93	-190.583
2840	136.15	175.22	96.7279
2814	122.58	157.57	-36.5337
5884	147.04	157.57	26.1675
2863	136.15	175.22	96.2781
3099	129.15	157.57	-49.6836
1475	136.15	175.22	-87.0112
1922	132.61	175.22	-85.175
2819	132.61	175.22	-17.518
1251	129.15	204.07	-177.936
2855	136.15	183.76	99.2523
2461	139.76	204.07	-14.4223
1759	157.71	140.24	-13.46
4258	147.04	191.93	-120.492
1863	116.54	175.22	-256.82
2733	136.15	183.76	96.7765
2641	136.15	175.22	97.7556
3584	125.8	148.78	-114.369
2645	154.22	157.57	-269.077
4253	129.15	140.24	-141.896
3629	147.04	238.43	-44.1401
4595	143.4	175.22	-180.712
3227	129.15	140.24	-86.9619
1732	122.58	238.43	-61.3315
5722	150.66	22.43	-77.7934
2934	139.76	183.76	-13.3048
3916	132.61	183.76	-98.2686
5733	132.61	183.76	65.7309
2583	136.15	175.22	95.1964
2508	136.15	183.76	97.9945
2632	119.49	204.07	-119.035
5165	154.22	148.78	-208.087
2629	139.76	175.22	92.4781
1812	136.15	183.76	-85.7187
3760	147.04	132.07	-202.15
2590	136.15	175.22	95.9985
2833	136.15	175.22	97.9959
1652	139.76	85.57	-75.2212
3613	147.04	119.93	-160.076
2611	125.8	191.93	-18.9027
4643	143.4	191.93	-191.83
2592	136.15	175.22	98.2908
4979	132.61	157.57	111.124
5855	147.04	175.22	-28.8389
3130	164.36	166.43	-126.398
2613	139.76	183.76	95.8121
2800	136.15	183.76	99.2083
2181	139.76	191.93	-236.207
2557	136.15	175.22	95.5593
192	132.61	175.22	-30.3272
2572	136.15	175.22	97.8193
5326	150.66	204.07	-189.579
2082	129.15	238.43	-201.996
3932	122.58	140.24	21.5638
2688	139.76	183.76	96.7969
2706	147.04	183.76	-18.1305
4873	136.15	183.76	-190.91
3932	147.04	175.22	-107.376
1240	154.22	301.57	-224.014
3612	113.75	229.57	-188.407
52	132.61	175.22	-39.3422
1306	147.04	140.24	-260.743
1849	129.15	148.78	-208.242
1812	143.4	247.22	-195.309
3233	129.15	148.78	-117.667
4977	136.15	175.22	-214.318
1212	147.04	111.76	-120.459
5067	143.4	183.76	-266.671
4257	143.4	183.76	-126.04
3771	139.76	183.76	-82.9261
404	157.71	255.76	-93.8819
4630	136.15	175.22	-139.173
2585	139.76	175.22	90.0101
2907	139.76	157.57	-174.47
1481	150.66	335.93	-247.419
2704	136.15	140.24	-240.425
1980	132.61	183.76	-85.2573
2713	139.76	175.22	93.6651
1848	125.8	111.76	-101.658
2587	139.76	175.22	92.5525
5772	147.04	157.57	-135.434
1181	129.15	220.78	-249.344
6314	136.15	175.22	-235.867
2403	132.61	157.57	-220.597
2507	136.15	183.76	95.1188
2880	136.15	183.76	99.8966
2007	147.04	148.78	-13.3104
5968	116.54	204.07	-170.494
3138	139.76	238.43	-233.031
705	129.15	191.93	-282.446
2805	139.76	183.76	96.8986
1172	147.04	119.93	-11.8896
4025	139.76	204.07	-127.615
4308	129.15	175.22	-95.5693
7212	129.15	220.78	-14.4176
2765	136.15	175.22	98.0391
4499	136.15	175.22	-130.292
2004	143.4	148.78	-15.6709
2703	132.61	140.24	-56.1174
2662	139.76	175.22	98.3423
5506	122.58	204.07	7.76379
4066	129.15	175.22	-88.4846
4257	147.04	175.22	-142.456
2100	129.15	191.93	-19.9839
2590	129.15	132.07	-103.341
2139	119.49	148.78	-209.891
456	132.61	60.07	-173.224
1841	122.58	204.07	-200.404
3325	154.22	263.93	-157.605
2842	136.15	183.76	97.1769
1708	136.15	175.22	-88.3654
2611	125.8	191.93	-10.1828
3594	143.4	191.93	-62.041
907	113.75	85.57	-108.577
1929	122.58	148.78	-209.323
2551	136.15	111.76	-136.05
6177	139.76	191.93	-23.3511
4689	147.04	175.22	-205.792
2472	139.76	175.22	94.529
3755	147.04	175.22	-89.0116
2794	136.15	183.76	98.4738
1229	116.54	183.76	-14.7592
4668	139.76	175.22	-168.209
6655	147.04	191.93	-289.859
1875	132.61	175.22	-86.1525
1362	157.71	319.22	-273.386
1206	125.8	47.93	-249.022
4433	147.04	148.78	140.006
3956	147.04	175.22	-119.951
2797	147.04	229.57	-138.382
3049	129.15	175.22	-22.5522
5470	129.15	175.22	92.9351
1626	132.61	183.76	-175.517
2459	150.66	183.76	-16.5952
2491	136.15	148.78	-181.547
2511	143.4	148.78	-237.942
5048	157.71	229.57	-240.31
4381	147.04	191.93	-162.478
2738	139.76	175.22	96.2131
1460	119.49	220.78	-194.691
2089	147.04	301.57	-131.447
4223	147.04	183.76	-140.7
2696	136.15	175.22	97.8985
4565	143.4	183.76	-176.095
2858	136.15	183.76	-34.3786
2365	143.4	31.22	-192.972
2970	136.15	175.22	98.2012
5021	147.04	191.93	-284.058
3325	139.76	220.78	-178.641
777	143.4	327.76	-243.553
1613	154.22	204.07	-185.265
3005	129.15	183.76	-12.8638
1971	132.61	60.07	-252.8
109	132.61	183.76	-163.424
2678	139.76	175.22	91.6588
2691	136.15	175.22	97.54
2777	139.76	183.76	96.6773
2572	136.15	183.76	99.1125
2659	136.15	175.22	96.9062
4885	129.15	175.22	-169.844
2046	147.04	229.57	-100.996
272	132.61	175.22	-167.045
360	139.76	204.07	-170.578
1596	116.54	175.22	-16.6212
3010	132.61	175.22	-18.3069
2542	136.15	175.22	93.6672
5811	132.61	148.78	-243.699
2810	136.15	183.76	97.676
1133	119.49	166.43	-217.139
2803	139.76	175.22	93.1006
2845	139.76	175.22	98.1583
1659	154.22	119.93	-224.29
1087	143.4	175.22	-266.544
3923	129.15	157.57	141.972
2846	136.15	175.22	98.8835
1574	161.09	212.24	-13.3626
5049	139.76	175.22	-224.813
1562	139.76	220.78	-206.066
3905	136.15	140.24	95.5075
2513	136.15	175.22	98.8696
2351	125.8	183.76	-14.8848
2263	150.66	22.43	-284.764
3529	143.4	183.76	-266.883
2551	116.54	183.76	-211.128
4448	150.66	191.93	-171.311
2849	139.76	183.76	95.7944
2777	136.15	175.22	96.6316
306	139.76	175.22	-33.0403
772	147.04	212.24	-280.487
1634	119.49	191.93	-202.77
2875	136.15	175.22	97.3826
2418	154.22	204.07	114.247
2304	161.09	183.76	133.486
3079	129.15	175.22	-27.9713
2505	139.76	183.76	96.5617
3765	164.36	140.24	-76.2359
1381	157.71	157.57	-26.8134
4133	136.15	175.22	-98.5171
2864	139.76	175.22	95.5423
1812	132.61	175.22	-86.1028
3407	161.09	148.78	72.5585
1163	122.58	191.93	-265.289
2563	129.15	140.24	-254.611
2424	150.66	175.22	-255.157
1597	143.4	238.43	-108.238
5888	147.04	148.78	-236.416
2646	136.15	183.76	98.8257
1756	132.61	175.22	-86.3209
2712	139.76	175.22	92.6225
2598	136.15	183.76	95.8244
2891	136.15	175.22	97.3551
6376	129.15	175.22	30.1286
5283	136.15	175.22	-235.203
3808	154.22	220.78	-256.372
705	157.71	175.22	-191.702
1156	129.15	132.07	-216.779
1616	154.22	191.93	-168.338
3082	119.49	183.76	-228.628
2870	136.15	175.22	98.9132
3404	157.71	204.07	-88.0017
